is_goal,distance_to_goal,angle_to_goal,shot_body_part,play_pattern,under_pressure,shot_statsbomb_xg
0,26.64301034042512,8.589105430391559,Left Foot,From Free Kick,0,0.008752431
0,22.051077071199945,20.519317160823743,Right Foot,From Free Kick,0,0.032634486
0,22.380571931923456,16.540080658965387,Right Foot,From Throw In,0,0.02943752
0,16.84428686528462,16.321736904077117,Right Foot,Regular Play,0,0.054253228
0,7.992496481075233,35.05942696688702,Left Foot,Regular Play,1,0.12365263
0,10.0,29.744881296942214,Head,From Free Kick,1,0.041239407
1,19.0,19.415707625162167,Right Foot,Regular Play,0,0.08738103
0,16.387800340497197,25.414011094139084,Right Foot,From Free Kick,0,0.069959894
1,20.23561217260303,15.672703974411254,Right Foot,Regular Play,0,0.042708755
0,16.82408987137195,23.334395962588545,Right Foot,From Kick Off,1,0.061160102
0,7.0,59.48976259388444,Head,Regular Play,1,0.10443308
0,13.871553626036276,30.326254908927588,Left Foot,From Throw In,0,0.3196895
1,15.546703830716009,28.156747310524153,Right Foot,Regular Play,0,0.16183718
0,18.902909828912588,21.02626147135777,Left Foot,Regular Play,0,0.07337185
0,26.107853224652544,9.484375579872061,Right Foot,From Free Kick,0,0.008920797
0,26.13694702906213,15.0993445909409,Right Foot,Regular Play,0,0.028368456
0,16.04618334682737,26.11916379693775,Right Foot,Regular Play,0,0.07418261
1,12.49039631076613,35.31836598883536,Right Foot,From Throw In,0,0.2502288
0,11.448143954370948,37.15723138057932,Head,From Corner,1,0.03899759
0,4.545327270945403,80.55095145778884,Left Foot,From Corner,0,0.2582279
0,11.981652640600121,36.03591877619417,Head,From Corner,1,0.06857926
0,25.770137756713673,13.266140398088432,Left Foot,From Free Kick,0,0.01609117
0,25.0569351677335,15.770855711849862,Right Foot,From Throw In,0,0.040512722
0,18.585209172888,23.495385555806067,Left Foot,Regular Play,0,0.053084504
0,22.68237200999931,17.79503694647408,Left Foot,Regular Play,0,0.053106464
0,22.515772249692,19.223897330901075,Right Foot,Regular Play,0,0.046333984
0,23.61800160894228,17.149978123989897,Left Foot,Regular Play,0,0.04334448
0,8.30240928887513,51.10133686356506,Head,From Corner,1,0.08036702
0,25.59472601924076,17.70328416172676,Left Foot,Regular Play,0,0.04472613
0,8.886506625215564,41.23806137560049,Head,Regular Play,0,0.27671057
0,23.30708046924796,17.753504012940194,Left Foot,Regular Play,0,0.042619057
0,16.321764610482532,8.718649285311871,Right Foot,Regular Play,0,0.046546377
1,7.1449282711585065,48.19906191027379,Right Foot,From Corner,0,0.3636808
0,12.731457104353767,29.898386032173157,Right Foot,Regular Play,0,0.25042096
0,25.225780463644725,14.80855564933178,Left Foot,From Goal Kick,0,0.031073315
1,7.7935871073594845,49.29180360720485,Left Foot,From Keeper,0,0.23592436
0,13.146862743635834,33.14030555082428,Right Foot,From Corner,0,0.05674074
0,20.385534086699817,18.69395520046496,Left Foot,Regular Play,0,0.043403003
0,16.638810053606594,26.27879486029923,Right Foot,From Throw In,0,0.054460905
0,8.702298546935749,49.36414819422018,Head,From Throw In,1,0.072495155
0,24.981593223811807,16.00312262087202,Left Foot,Regular Play,0,0.039672486
0,17.839843048636943,21.784412621457744,Right Foot,From Throw In,0,0.048683427
0,32.33960420289649,12.780096923599645,Right Foot,From Free Kick,0,0.014580331
0,10.989540481748993,38.98643148747766,Head,From Corner,0,0.050594334
0,21.06679852279411,19.56001965674188,Right Foot,Regular Play,0,0.033737455
0,29.181500989496755,12.941119347600186,Right Foot,From Free Kick,0,0.026755862
0,29.35574901105403,14.631463237600991,Right Foot,Regular Play,0,0.015326656
0,13.263860674780931,33.436338905848494,Right Foot,From Throw In,0,0.49410823
0,25.660280590827526,14.387187776047597,Left Foot,From Keeper,0,0.029249214
0,29.560108254199616,14.834924718316323,Right Foot,From Keeper,0,0.022321237
0,15.646405337968202,22.07632714736885,Right Foot,From Goal Kick,0,0.07433986
0,27.795863001533167,15.877161301837527,Right Foot,From Throw In,0,0.028039778
0,17.68671818060094,18.06236842903408,Left Foot,Other,0,0.036293734
1,32.703516630478745,8.890613062470567,Right Foot,Regular Play,0,0.0077694156
0,40.851193373021545,9.642000903090592,Right Foot,Regular Play,1,0.007159395
0,17.102631376487064,26.324174427767627,Right Foot,Regular Play,0,0.07401822
0,27.43720102342803,16.453512794420075,Right Foot,Regular Play,0,0.03092143
0,13.418271125595881,30.127059816778644,Head,From Throw In,1,0.041303303
0,21.044714300745447,21.296090162251428,Right Foot,From Throw In,0,0.047642853
0,7.440430095095313,41.80655072671671,Left Foot,From Free Kick,0,0.088375136
0,14.645477117526765,23.32841009649292,Right Foot,Regular Play,0,0.2560759
0,26.322993750711568,16.273530214969675,Right Foot,Regular Play,0,0.026902085
0,32.116818024206566,14.064251809478822,Right Foot,From Free Kick,0,0.019629322
0,10.261091559868277,11.643953778622638,Right Foot,From Throw In,0,0.032710962
0,20.033971149025852,21.936632601918177,Right Foot,Regular Play,0,0.100704454
0,23.94702486740263,15.633782762921646,Right Foot,Regular Play,0,0.032144632
0,28.748043411682826,13.006233469814367,Right Foot,Regular Play,0,0.021667236
0,23.903974564912843,13.914813123470331,Left Foot,Regular Play,0,0.028963488
0,18.35211159512714,23.21583269775397,Left Foot,Regular Play,0,0.068952255
0,33.51074454559314,12.39095765678749,Right Foot,From Free Kick,0,0.0065071667
0,17.810109488714552,15.15849859310561,Right Foot,From Corner,0,0.04777013
0,21.159631376751346,6.658549305167807,Right Foot,From Free Kick,0,0.008851705
0,14.212670403551899,31.414611087725575,Right Foot,Regular Play,0,0.09558376
0,35.33907186104355,12.512568036963806,Right Foot,From Throw In,0,0.0118638035
1,8.872992730753248,40.93211270254734,Right Foot,From Goal Kick,0,0.31874228
0,23.801890681204295,19.077869824542457,Right Foot,Regular Play,0,0.036448006
0,19.08009433938941,22.813044583328878,Left Foot,From Free Kick,0,0.13836038
0,8.926925562588721,47.8647494746892,Right Foot,Regular Play,0,0.3730103
0,14.142842712835357,23.286463951416163,Right Foot,From Throw In,0,0.28996226
0,22.29282395749807,14.098732237638181,Right Foot,From Throw In,0,0.024480116
0,9.139474820797968,45.86482357199474,Head,From Corner,0,0.065169856
0,25.489213404889526,14.915659108594998,Right Foot,From Free Kick,0,0.053563386
1,15.041608956491324,19.2930808246853,Right Foot,From Counter,0,0.16441207
0,11.881077392223313,31.533884924571762,Head,Regular Play,0,0.06545554
0,15.264337522473747,11.664920369791457,Left Foot,Regular Play,0,0.016927462
0,22.027255843613382,11.375670923553024,Left Foot,Regular Play,0,0.012009094
0,24.860008045050986,17.757931259563396,Left Foot,From Free Kick,0,0.046143826
0,11.187939935484096,39.12526064841254,Right Foot,From Throw In,1,0.063389905
0,23.358510226467786,10.190183064768974,Right Foot,Regular Play,0,0.009715966
0,25.303161857759992,16.558097003331593,Right Foot,From Corner,0,0.029523049
0,8.080222769206303,37.920826055547224,Head,From Corner,0,0.09064111
1,3.534119409414461,106.30419800383224,Right Foot,From Corner,0,0.8945071
0,21.510230124292022,16.462776330931266,Right Foot,Regular Play,0,0.0845098
0,17.839843048636947,14.113824395699124,Right Foot,Regular Play,0,0.056867022
1,9.71236325515062,43.52600840566444,Head,From Free Kick,0,0.07892812
1,21.47207488809594,20.138005653866454,Left Foot,From Throw In,0,0.058657028
0,22.391292950609166,19.59659697009861,Right Foot,From Throw In,0,0.08318807
0,19.52331938989884,20.427317173386275,Right Foot,From Corner,0,0.039666813
1,6.403124237432854,63.97461053564929,Right Foot,Regular Play,0,0.8974681
0,15.492256130079957,25.73970775467204,Left Foot,From Counter,0,0.05176351
0,20.62062074720351,14.88922993377527,Right Foot,From Counter,0,0.02132554
0,24.85558287387362,17.417970792202848,Right Foot,From Keeper,1,0.10917903
1,18.009997223764355,22.034250269356434,Right Foot,From Goal Kick,0,0.28323865
1,9.486832980505138,44.21517539700812,Left Foot,From Counter,0,0.46942416
0,11.078808600206072,35.45126501733282,Head,From Corner,1,0.0304652
0,18.560711193270592,13.555088671883267,Right Foot,From Free Kick,0,0.10947208
0,26.120490041344933,16.58209513188405,Right Foot,Regular Play,0,0.032438725
0,30.117104774529704,13.139551217384021,Right Foot,From Throw In,0,0.025639288
0,14.996666296213975,29.7094241639224,Right Foot,From Keeper,0,0.1134657
0,31.154132952146174,7.967185011684262,Right Foot,From Free Kick,0,0.0070103277
0,28.429737951659003,15.62682089262865,Right Foot,From Throw In,0,0.027356416
0,14.427751037497146,22.602925562443307,Left Foot,Regular Play,0,0.13561569
0,26.70299608658174,15.887841144276504,Right Foot,From Free Kick,0,0.023734333
0,5.5785302723925465,70.70995378081122,Head,From Corner,0,0.22733837
0,22.71497303542314,16.826269125234937,Right Foot,From Throw In,0,0.050302412
0,33.70830758136635,12.67764515323692,Left Foot,From Throw In,1,0.010982664
0,17.032028651925174,22.226147614388044,Right Foot,From Goal Kick,0,0.054105066
0,19.443507913954203,13.1822893788363,Right Foot,Regular Play,1,0.054164495
0,25.984995670578826,17.44849923438954,Left Foot,From Goal Kick,1,0.021631707
0,34.11231449198368,2.9529093870831025,Right Foot,From Free Kick,0,0.007375095
0,26.08926982496827,16.62052064044411,Left Foot,Regular Play,0,0.02991042
0,24.035390573069535,12.137243789098935,Right Foot,Regular Play,0,0.009158539
0,8.637129152675667,49.57749621338181,Head,From Corner,1,0.06452631
0,22.440142602042442,12.400334235602797,Right Foot,From Throw In,0,0.01369968
0,32.93706119252292,13.712267214308625,Right Foot,Regular Play,0,0.022188112
0,22.21936092690336,20.309853932135038,Right Foot,Regular Play,0,0.065653466
0,32.44996147917591,14.03364336902136,Right Foot,From Free Kick,0,0.023304239
1,4.118252056394801,86.56636963754944,Other,From Free Kick,0,0.56495196
0,11.1610931364271,38.77033213512761,Head,From Corner,1,0.03727616
0,11.609048195265625,12.89910100483245,Left Foot,Regular Play,0,0.036752854
1,11.846096403457132,31.97015971791198,Right Foot,From Goal Kick,0,0.18104906
0,24.355902775302745,18.04067216530066,Right Foot,From Throw In,1,0.057691004
1,10.590561835898987,40.86716642350805,Head,Regular Play,0,0.08878088
0,36.17070637961056,11.068271736816085,Left Foot,From Kick Off,0,0.0062173195
0,7.917701686727027,50.180342668433326,Head,From Free Kick,0,0.21267414
0,35.54068091638088,10.289159341158078,Right Foot,Regular Play,0,0.0066099144
0,19.66977376585709,21.32575935512919,Right Foot,Regular Play,0,0.07894745
0,15.443445211480501,25.89162365955901,Head,From Throw In,1,0.030855335
0,32.61931942882929,12.022828725746848,Right Foot,From Throw In,0,0.009109482
0,24.961570463414354,14.623640185730196,Right Foot,From Goal Kick,0,0.045332674
0,8.127115109311548,50.90614111377048,Head,From Corner,0,0.13848205
0,16.140012391568973,26.89218502569346,Left Foot,Regular Play,0,0.15308252
0,29.30187707297947,11.589498334523945,Right Foot,From Throw In,0,0.011924569
0,9.202173656261872,38.382012712012965,Head,From Free Kick,0,0.0877444
0,18.985520798756095,23.699584561246258,Right Foot,From Free Kick,0,0.050540753
1,15.879546593023365,22.121941971881864,Left Foot,From Free Kick,0,0.080592275
0,20.659622455408034,16.385764883818396,Left Foot,Regular Play,0,0.040064447
1,22.931419493786244,15.438004747048161,Right Foot,Regular Play,0,0.03280492
0,8.900561780022658,48.397443237246826,Right Foot,From Corner,0,0.33156127
0,4.801041553663124,77.26718986879078,Other,From Corner,0,0.63619345
0,9.563472172804184,20.357750357448158,Head,From Corner,1,0.077176735
0,16.772596698186,14.537153031240083,Right Foot,From Throw In,0,0.0639515
0,37.52572450999447,10.832855235762882,Left Foot,From Throw In,0,0.015201165
0,11.80677771451635,37.415695719328795,Head,From Corner,0,0.036932193
0,28.111385593741197,15.697814931060353,Left Foot,From Free Kick,0,0.056788407
0,10.089598604503552,30.826073839111235,Head,Regular Play,0,0.077553175
0,10.72800074571213,40.28841781877314,Head,From Corner,1,0.048093256
0,10.123734488813895,34.7498891138942,Head,From Corner,1,0.061390053
0,9.364827814754522,42.106192946761034,Left Foot,Regular Play,1,0.09163986
0,25.013996082193664,16.999656538478543,Right Foot,From Corner,0,0.03008143
0,9.626006440887101,29.85422732362633,Head,From Corner,0,0.059008703
0,28.50438562747845,13.71590299066552,Right Foot,From Corner,0,0.019586006
0,10.645186705737009,20.71330915826827,Head,From Corner,0,0.055939306
1,4.965883607174056,76.47417313636227,Left Foot,From Free Kick,0,0.4040968
1,7.130918594402832,57.73411979226598,Head,From Goal Kick,0,0.20083603
0,27.8632374285545,11.53639224790308,Right Foot,From Throw In,0,0.010946972
0,4.162931659299728,84.41457038475885,Head,From Corner,1,0.21468838
0,19.428072472584617,18.59410995535295,Left Foot,From Throw In,0,0.07450179
0,9.0249653738948,45.75583714835382,Head,From Throw In,0,0.07677545
1,7.570997292299086,55.08600042342726,Head,Regular Play,0,0.23484395
1,5.825804665451805,63.51139411380224,Head,From Throw In,1,0.16237147
0,13.148764200486672,28.8417667042738,Right Foot,From Free Kick,0,0.10557394
1,14.440221604947753,25.73536115493789,Left Foot,From Free Kick,0,0.15416233
0,29.596790366524537,15.147330407170891,Left Foot,From Free Kick,0,0.034794893
0,14.122676800097066,21.645077597323585,Right Foot,From Corner,0,0.065267496
0,17.11286066091815,9.514333003839214,Left Foot,From Corner,0,0.011154885
0,12.7283148923964,23.66909557616404,Left Foot,From Corner,0,0.19109753
0,23.900209204105312,19.0020686034755,Right Foot,From Corner,0,0.026676558
0,20.580087463370994,13.574190746495725,Left Foot,From Goal Kick,0,0.03964235
0,10.499523798725347,34.181098413826106,Head,From Free Kick,1,0.054534186
0,15.50516043128868,20.342260171609347,Right Foot,From Corner,0,0.060233038
0,16.574679484080534,26.890110079425344,Left Foot,From Corner,0,0.064945966
0,11.640017182117901,25.110534950730496,Head,From Corner,1,0.05996953
0,18.872466717416675,11.174798876240816,Left Foot,From Corner,0,0.014336902
0,27.285344051340086,13.284525039996812,Left Foot,From Throw In,0,0.025138553
0,38.84906691286163,10.975655172812582,Left Foot,Regular Play,0,0.005484339
0,18.514858897652992,24.0145228161142,Right Foot,From Throw In,1,0.07146578
0,17.182549286994643,20.715079953767724,Right Foot,Regular Play,0,0.15781382
0,13.172699040060095,30.069729861551462,Right Foot,Regular Play,0,0.2733873
1,3.360059523282291,106.40311064190453,Head,Regular Play,0,0.71106935
1,12.73106437027164,26.74049702267931,Right Foot,From Free Kick,1,0.16736692
0,25.956309444911458,17.104442928881692,Left Foot,From Throw In,0,0.041819587
0,13.729530217745982,32.05014552672117,Head,From Free Kick,1,0.03238874
0,18.727786842016325,20.085841417243195,Right Foot,From Throw In,0,0.08441304
0,14.229898102235305,28.20117864501319,Right Foot,From Throw In,0,0.099497445
0,32.59601202601324,11.872101357589298,Right Foot,From Throw In,0,0.0066686436
0,32.957700162481,11.410690524191452,Right Foot,From Throw In,0,0.008103582
0,25.3442301125917,17.243272085773942,Right Foot,From Goal Kick,0,0.04665373
0,70.83078426785913,5.573305006226893,Right Foot,Regular Play,0,0.003913026
0,15.87954659302337,19.407540415375866,Left Foot,From Goal Kick,0,0.12024433
0,23.36835467036565,19.29697902388219,Left Foot,Regular Play,0,0.05586675
0,12.52836781069266,34.256595932438394,Left Foot,Regular Play,0,0.10750313
0,28.589508565206224,15.085102052177463,Right Foot,Regular Play,0,0.030132728
0,23.07834482799839,17.612257990906702,Right Foot,From Throw In,0,0.081227794
0,11.594826432508597,37.10754846044166,Right Foot,Regular Play,0,0.103292696
0,29.24328982860854,15.251016767405611,Right Foot,From Free Kick,0,0.0429242
0,9.621330469326988,38.45114472921718,Right Foot,Regular Play,0,0.20824905
0,17.513994404475525,25.71220532592344,Left Foot,From Throw In,0,0.1501565
1,7.731752712031085,54.59804799698942,Right Foot,From Throw In,0,0.48925844
1,15.65886330485071,26.36471710007014,Left Foot,Regular Play,0,0.09218961
0,30.08205445111753,14.288777617976088,Left Foot,From Free Kick,0,0.015886325
0,13.435028842544403,24.79722412122192,Left Foot,Regular Play,0,0.04809784
0,20.316003544004417,21.46498128077622,Left Foot,From Throw In,0,0.08547543
1,10.791200118615166,22.88463472681544,Left Foot,From Corner,0,0.10498973
0,31.440260813167566,12.971077721250454,Right Foot,From Free Kick,0,0.017297672
0,16.1245154965971,14.697319279511905,Right Foot,From Free Kick,0,0.06487478
0,14.442298985964806,21.94694178567862,Head,From Free Kick,0,0.033574425
1,17.962182495454165,23.918091934176626,Right Foot,From Free Kick,0,0.056229107
1,10.30048542545447,42.4441458936278,Right Foot,Regular Play,0,0.33333436
1,16.400000000000002,26.839814293113104,Left Foot,From Keeper,0,0.16366571
0,17.67766952966369,25.27552766762417,Right Foot,Regular Play,0,0.10654532
0,28.550656735003486,9.379288949520582,Right Foot,From Free Kick,0,0.008599174
1,11.00545319375809,38.360783601574106,Head,Regular Play,1,0.08130363
0,10.97679370308106,38.79596431464991,Right Foot,Regular Play,0,0.4341785
0,14.21302219797042,23.47941537768694,Right Foot,From Throw In,0,0.24546398
1,12.131364309095664,19.790678095069826,Left Foot,From Corner,0,0.14639324
1,19.021303845951255,23.727780713790846,Right Foot,From Free Kick,0,0.13916126
0,22.389729788454346,19.347348288083715,Left Foot,Regular Play,0,0.059277993
0,23.93532953606447,17.31359462593001,Right Foot,Regular Play,0,0.03829635
0,11.98540779448075,36.48374524068915,Right Foot,Regular Play,0,0.24875651
0,23.600211863455797,19.239126089200848,Right Foot,From Free Kick,0,0.052886155
0,23.967686580060246,16.138982567732608,Right Foot,From Keeper,0,0.023891453
0,27.37243138634199,11.651381229886287,Left Foot,From Free Kick,0,0.011981465
1,14.988328792764058,26.844460394083175,Left Foot,Regular Play,1,0.10933437
0,8.381527307120106,35.85114701420618,Left Foot,Regular Play,0,0.1355834
0,28.667751917442004,15.428722801554235,Right Foot,From Throw In,0,0.019849088
0,13.917614738165447,11.947144651646129,Left Foot,Regular Play,0,0.031612467
0,10.042410069301097,42.44463562817804,Left Foot,Regular Play,0,0.30414897
0,27.634941650019815,14.401857427873415,Left Foot,From Throw In,0,0.02367336
0,22.343902971504328,19.843996585312183,Right Foot,From Throw In,0,0.045590583
0,22.844255295369123,19.10306129135432,Right Foot,From Free Kick,0,0.03737635
0,24.436448187083162,15.759275660709628,Right Foot,From Free Kick,0,0.02121069
1,12.074767078498862,33.64930212587661,Left Foot,Regular Play,0,0.68703645
0,11.386395390991828,38.49960108250329,Left Foot,From Throw In,0,0.29454654
0,22.11650967037973,15.768027003833678,Left Foot,From Throw In,0,0.038875267
0,9.873702446397706,38.8342996011849,Head,From Throw In,0,0.12449543
0,11.080162453682703,26.313359238848903,Head,From Corner,0,0.044797283
0,12.425779653607258,35.63155391689415,Right Foot,From Free Kick,0,0.083684884
0,26.139816372729168,17.312703126601047,Right Foot,From Free Kick,0,0.0651609
0,25.639422770413532,16.2050978485806,Right Foot,From Free Kick,0,0.06485747
0,18.938056922503957,18.582805337261064,Left Foot,Regular Play,0,0.033440635
0,19.409533739891852,22.524499224667064,Right Foot,From Free Kick,0,0.047920834
0,15.774663229368798,22.74206484824463,Right Foot,From Corner,1,0.06651591
0,9.849365461794987,32.69624566489872,Head,From Goal Kick,0,0.11827337
0,17.5,16.140743863767113,Right Foot,From Throw In,0,0.07058843
0,8.90505474435727,45.67088010572804,Right Foot,From Goal Kick,0,0.27918908
0,35.88983142897163,10.056689330825796,Right Foot,Regular Play,0,0.006493906
0,18.102486017119304,15.901686478114376,Right Foot,From Goal Kick,0,0.038835723
0,14.721752613055283,30.364399788148038,Left Foot,From Corner,0,0.075584605
0,22.055384830013736,17.905736935290705,Left Foot,From Free Kick,0,0.037848417
0,20.2427764894048,22.213150540032338,Right Foot,Regular Play,1,0.086029716
0,27.569729777420747,16.3009120039375,Right Foot,Regular Play,0,0.03332142
0,21.51882896442091,15.88240785370882,Right Foot,From Corner,0,0.042308386
0,13.700364958642528,32.55101240721302,Right Foot,From Corner,0,0.05692788
0,6.481512169239516,57.48248938495451,Right Foot,Regular Play,1,0.14917652
0,17.3219513912261,23.98868517834001,Left Foot,From Throw In,1,0.18481041
1,13.31840831330831,33.39740072386504,Head,Regular Play,0,0.05544736
0,11.475626344561766,37.757192312722644,Head,From Throw In,0,0.07645427
0,7.1028163428318996,58.7625984797821,Head,Regular Play,0,0.17098139
0,6.325345840347392,58.512530635785986,Head,Regular Play,0,0.1945778
0,7.54320886625845,49.09023852550914,Right Foot,From Throw In,0,0.22043578
0,26.188547115103578,16.624507920334484,Left Foot,From Corner,0,0.018982504
0,30.513275799232044,14.930481857731245,Right Foot,From Throw In,0,0.030384658
1,10.456098698845567,26.434755498733832,Left Foot,From Throw In,0,0.19147108
0,27.951565251341467,15.927793298788428,Left Foot,From Corner,0,0.017692888
0,29.712287020692305,14.93437924211443,Right Foot,From Throw In,0,0.017896876
0,14.95660389259541,16.924219887820765,Right Foot,From Throw In,0,0.034694295
1,8.634813257969167,48.93017554572546,Head,From Corner,0,0.16905431
0,7.702596964660688,54.877098023048305,Head,From Corner,1,0.17925091
1,9.533624704172071,45.42148033713084,Right Foot,Regular Play,0,0.77927965
0,16.63850954863446,24.704895809978925,Right Foot,From Goal Kick,0,0.08709453
0,15.538983235720412,28.810208415252102,Right Foot,From Goal Kick,0,0.14067347
0,13.6194713553794,32.50552090722685,Right Foot,From Throw In,0,0.08098688
0,21.828879952943073,19.602575610617475,Left Foot,Regular Play,0,0.04884043
0,7.1028163428318996,58.7625984797821,Right Foot,Regular Play,0,0.5517509
0,10.467568963231152,40.24541536834224,Head,From Throw In,0,0.083539926
0,23.71349826575573,19.13897289124531,Right Foot,From Free Kick,0,0.035826564
0,9.391485505499123,42.94579527053199,Left Foot,From Free Kick,0,0.07860331
0,15.344705927452633,24.49704173141163,Right Foot,From Throw In,0,0.12751806
0,14.650938536489733,23.505947861585536,Left Foot,From Corner,0,0.07606661
0,7.0,59.48976259388444,Head,From Corner,1,0.096129
0,19.053608582103287,15.462784011989923,Right Foot,From Free Kick,0,0.027555656
0,15.183214415926559,28.730455349008658,Left Foot,Regular Play,0,0.17584424
0,15.892765649816901,8.273133060168863,Left Foot,Regular Play,0,0.013371275
1,6.8622153857191055,59.12544621163866,Head,Regular Play,1,0.14142905
1,7.000714249274855,57.592305564742965,Head,From Free Kick,0,0.16888039
0,8.02309167341369,52.57143185286449,Head,From Corner,0,0.07988335
0,10.688779163215976,30.38137087989805,Head,From Throw In,1,0.041087516
1,9.484724561103505,34.69354215289784,Right Foot,From Goal Kick,0,0.29158956
0,19.56041921841145,3.122612092814386,Right Foot,From Throw In,0,0.010523141
0,21.698156603730187,11.435612243569985,Right Foot,From Free Kick,0,0.011031977
0,11.967038062946072,29.2359325402474,Head,From Corner,0,0.040536147
1,3.858756276314945,92.40760902137336,Left Foot,From Corner,0,0.6242964
0,23.435016535091243,18.11197716194808,Left Foot,From Free Kick,0,0.020656463
0,27.200000000000003,16.73177224806517,Left Foot,Regular Play,0,0.036435805
0,28.96635979891157,15.431976040246722,Right Foot,From Corner,0,0.017112639
0,18.816216410320116,12.541369227862573,Right Foot,From Free Kick,0,0.022429451
0,25.744902408049644,17.44073858241094,Left Foot,From Throw In,0,0.024709688
0,33.28618331981004,11.350591026538606,Right Foot,From Keeper,0,0.007849269
0,23.24758051927125,18.708181143816162,Right Foot,From Throw In,0,0.03675865
0,8.848163651289456,43.15391954698334,Head,From Throw In,0,0.28873095
0,16.063934760823702,27.424846207306782,Left Foot,Regular Play,0,0.11468789
0,18.92828571212935,23.0440632349071,Right Foot,From Goal Kick,0,0.052517958
0,21.362116000059547,15.727250532005309,Right Foot,Regular Play,0,0.023785131
0,24.641834347304577,16.64890834031521,Left Foot,From Corner,0,0.021393217
0,23.02216323458767,18.821305618252122,Left Foot,From Goal Kick,0,0.039930075
0,22.14881486671465,20.007531132974194,Left Foot,Regular Play,0,0.100738145
0,15.590060936378665,17.410763067643657,Right Foot,From Free Kick,0,0.04621987
0,29.930085198675936,13.25198954604898,Right Foot,From Counter,0,0.029762346
0,33.35206140555633,13.143075233758557,Left Foot,From Free Kick,0,0.023724081
0,31.200641019056004,14.610934772807415,Right Foot,From Throw In,0,0.021024177
0,16.953170794869028,13.108193255678799,Left Foot,From Throw In,0,0.04430043
1,12.571793825862724,33.38180267231058,Right Foot,From Counter,0,0.42196128
